"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CYP","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","CYP","Cyprus","","SA_TOTAL","All types","","957","956.82000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CZE","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","CZE","Czechia","","SA_TOTAL","All types","","1036","1036.29000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DEU","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","DEU","Germany","","SA_TOTAL","All types","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DNK","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","DNK","Denmark","","SA_TOTAL","All types","","8","7.53000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ESP","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ESP","Spain","","SA_TOTAL","All types","","913","913.28000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_EST","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","EST","Estonia","","SA_TOTAL","All types","","97","97.37000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FIN","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","FIN","Finland","","SA_TOTAL","All types","","4555","4555.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FRA","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","FRA","France","","SA_TOTAL","All types","","4","3.75000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GBR","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","SA_TOTAL","All types","","3554","3554.36000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GRC","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","GRC","Greece","","SA_TOTAL","All types","","3","3.12000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HRV","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","HRV","Croatia","","SA_TOTAL","All types","","693","693.49000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HUN","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","HUN","Hungary","","SA_TOTAL","All types","","5","5.22000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_IRL","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","IRL","Ireland","","SA_TOTAL","All types","","521","520.65000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ITA","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ITA","Italy","","SA_TOTAL","All types","","2","2.35000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_KAZ","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","KAZ","Kazakhstan","","SA_TOTAL","All types","","5","5.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LTU","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","LTU","Lithuania","","SA_TOTAL","All types","","57","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LUX","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","LUX","Luxembourg","","SA_TOTAL","All types","","1041","1041.15000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LVA","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","LVA","Latvia","","SA_TOTAL","All types","","65","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MLT","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","MLT","Malta","","SA_TOTAL","All types","","1350","1350.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NLD","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","NLD","Netherlands","","SA_TOTAL","All types","","88","88.36000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_POL","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","POL","Poland","","SA_TOTAL","All types","","38","37.79000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_PRT","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","PRT","Portugal","","SA_TOTAL","All types","","19","19.03000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ROU","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ROU","Romania","","SA_TOTAL","All types","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVK","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","SVK","Slovakia","","SA_TOTAL","All types","","4","3.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVN","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","SVN","Slovenia","","SA_TOTAL","All types","","1320","1320.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SWE","Data Source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","SWE","Sweden","","SA_TOTAL","All types","","5625","5624.86000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_AUT","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","1000","1000.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BEL","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","BEL","Belgium","","SA_TOTAL","All types","","53","52.75000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BGR","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","BGR","Bulgaria","","SA_TOTAL","All types","","562","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CYP","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","CYP","Cyprus","","SA_TOTAL","All types","","957","956.82000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CZE","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","CZE","Czechia","","SA_TOTAL","All types","","1136","1136.36000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DEU","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DEU","Germany","","SA_TOTAL","All types","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DNK","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DNK","Denmark","","SA_TOTAL","All types","","9","8.55000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ESP","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ESP","Spain","","SA_TOTAL","All types","","830","830.25000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_EST","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","EST","Estonia","","SA_TOTAL","All types","","81","80.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FIN","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","FIN","Finland","","SA_TOTAL","All types","","4340","4340.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FRA","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","FRA","France","","SA_TOTAL","All types","","4","3.66000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GBR","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","SA_TOTAL","All types","","3535","3535.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GRC","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GRC","Greece","","SA_TOTAL","All types","","3","3.12000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HRV","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HRV","Croatia","","SA_TOTAL","All types","","714","713.76000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HUN","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HUN","Hungary","","SA_TOTAL","All types","","5","4.99000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_IRL","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","IRL","Ireland","","SA_TOTAL","All types","","454","454.23000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ITA","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ITA","Italy","","SA_TOTAL","All types","","800","800.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_KAZ","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","KAZ","Kazakhstan","","SA_TOTAL","All types","","3","2.50000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LTU","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LTU","Lithuania","","SA_TOTAL","All types","","57","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LUX","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LUX","Luxembourg","","SA_TOTAL","All types","","1041","1041.15000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LVA","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LVA","Latvia","","SA_TOTAL","All types","","65","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MLT","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MLT","Malta","","SA_TOTAL","All types","","1400","1400.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NLD","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","NLD","Netherlands","","SA_TOTAL","All types","","84","83.56000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_POL","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","POL","Poland","","SA_TOTAL","All types","","38","38.48000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_PRT","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","PRT","Portugal","","SA_TOTAL","All types","","18","18.30000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ROU","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ROU","Romania","","SA_TOTAL","All types","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVK","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","SVK","Slovakia","","SA_TOTAL","All types","","4","3.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVN","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","SVN","Slovenia","","SA_TOTAL","All types","","1200","1200.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SWE","Data Source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","SWE","Sweden","","SA_TOTAL","All types","","5918","5917.67000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_AUT","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","2","2.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BEL","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BEL","Belgium","","SA_TOTAL","All types","","53","52.75000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BGR","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BGR","Bulgaria","","SA_TOTAL","All types","","562","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CYP","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","CYP","Cyprus","","SA_TOTAL","All types","","957","956.82000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CZE","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","CZE","Czechia","","SA_TOTAL","All types","","1136","1136.36000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DEU","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","DEU","Germany","","SA_TOTAL","All types","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DNK","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","DNK","Denmark","","SA_TOTAL","All types","","9","8.55000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ESP","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ESP","Spain","","SA_TOTAL","All types","","10","9.96000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_EST","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","EST","Estonia","","SA_TOTAL","All types","","81","80.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FIN","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","FIN","Finland","","SA_TOTAL","All types","","4340","4340.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FRA","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","FRA","France","","SA_TOTAL","All types","","4","3.66000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GBR","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","SA_TOTAL","All types","","334","334.11000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GRC","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GRC","Greece","","SA_TOTAL","All types","","2550","2550.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HRV","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","HRV","Croatia","","SA_TOTAL","All types","","706","706.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HUN","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","HUN","Hungary","","SA_TOTAL","All types","","984","984.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_IRL","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","IRL","Ireland","","SA_TOTAL","All types","","454","454.23000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ITA","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ITA","Italy","","SA_TOTAL","All types","","800","800.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LTU","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LTU","Lithuania","","SA_TOTAL","All types","","57","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LUX","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LUX","Luxembourg","","SA_TOTAL","All types","","1041","1041.15000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LVA","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LVA","Latvia","","SA_TOTAL","All types","","65","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MKD","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MKD","North Macedonia","","SA_TOTAL","All types","","488","488.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MLT","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MLT","Malta","","SA_TOTAL","All types","","2","1.50000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MNE","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MNE","Montenegro","","SA_TOTAL","All types","","650","650.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NLD","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","NLD","Netherlands","","SA_TOTAL","All types","","84","83.56000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_POL","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","POL","Poland","","SA_TOTAL","All types","","36","36.06000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_PRT","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","PRT","Portugal","","SA_TOTAL","All types","","18","18.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ROU","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ROU","Romania","","SA_TOTAL","All types","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SRB","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SRB","Serbia","","SA_TOTAL","All types","","651","651.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVK","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVK","Slovakia","","SA_TOTAL","All types","","4","3.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVN","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVN","Slovenia","","SA_TOTAL","All types","","1200","1200.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SWE","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SWE","Sweden","","SA_TOTAL","All types","","5474","5474.39000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_TKM","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","TKM","Turkmenistan","","SA_TOTAL","All types","","79","79.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_AUT","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","2","2.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BEL","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","BEL","Belgium","","SA_TOTAL","All types","","1752","1752.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BGR","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","BGR","Bulgaria","","SA_TOTAL","All types","","562","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CHE","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CHE","Switzerland","","SA_TOTAL","All types","","416","416.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CYP","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CYP","Cyprus","","SA_TOTAL","All types","","598","598.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CZE","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CZE","Czechia","","SA_TOTAL","All types","","1146","1145.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DEU","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","DEU","Germany","","SA_TOTAL","All types","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DNK","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","DNK","Denmark","","SA_TOTAL","All types","","9","8.61000","","","","",""
